"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SEPT6",4.82545287173306,0.822590344908255,0.209905346944171,3.91886322518045,8.89675800240263e-05,0.0169622251789558
"SF3B1",2.65357366715588,0.688446876259102,0.177161277193051,3.88598957496173,0.000101913880105814,0.018841714621987
"SNHG5",14.6755251054,0.733340754756949,0.163788904184021,4.47735308084743,7.55742023241826e-06,0.00242672741252546
"SNHG7",2.00465246665017,0.746025325232612,0.201292954828061,3.70616709298071,0.000210419504701416,0.0267451957954862
"SNHG9",1.44813607506583,1.21688149412452,0.257466142973691,4.72637481600394,2.28563588255883e-06,0.000906540343479409
"SNORA76",0.717815270595827,1.10830370490368,0.314344216398178,3.52576458254221,0.000422262147231978,0.0422331370534803
"SRA1",2.41835438066195,-0.851170751177125,0.213011731901415,-3.99588672219734,6.4452549318102e-05,0.0131075001129913
"TCEA1",4.96611549670541,0.749741629124167,0.179469268662161,4.17754880661773,2.94667447854965e-05,0.00697539011473158
"TERF2IP",5.64102980323448,0.587694825098955,0.161298214187687,3.64352964512745,0.000268924662367014,0.0321707718647285
"TPSAB1",9.15489475024195,-5.47216692557731,0.925623824940765,-5.91186913963402,3.38247222948573e-09,1.87604209746295e-06
"TPT1",131.962066490497,-0.58134751446135,0.131624613673417,-4.41670822984348,1.00215357254184e-05,0.00291149473622751
"TSC22D3",39.1691223825275,-0.872330281186417,0.227756034514417,-3.83010831324953,0.000128086866600218,0.0229840580331745
"TWISTNB",2.54508652481228,-1.50720671726807,0.254390247268725,-5.92478183991045,3.12712254669352e-09,1.87604209746295e-06
"TXLNG",0.600211494179009,1.09579566906731,0.294014525289406,3.72701201748005,0.00019376322318019,0.0267451957954862
"UPF2",1.99304934006702,0.82301051804863,0.184974689123365,4.44931423833745,8.61449003265255e-06,0.00262785018446066
"UPP1",1.6219028212484,-1.02991410331971,0.278378099375067,-3.69969514711024,0.000215858604056853,0.0268765988438951
"WARS",1.25755579480163,-1.51884571084478,0.399676545525057,-3.80018724603782,0.000144586794928141,0.0238411901582861
"XIST",2.19030981688189,4.65891173221861,0.315992738133969,14.7437303772576,3.37609260166812e-49,6.86584698759239e-46
"YPEL3",2.10956568591648,0.779697177783817,0.225348341282436,3.45996413085019,0.000540247347434791,0.0499401373742373
"ZCCHC11",0.866901879487383,0.962620203954868,0.257356238594375,3.74041915289287,0.000183713632881438,0.0267451957954862
"ZFAND1",1.57380522077873,0.675377306550507,0.188518224676913,3.58255711196084,0.00034024719691669,0.034597469139812
"ZRSR2",1.30505656938798,1.03612579463563,0.219872190307601,4.71240038672506,2.44815762679192e-06,0.000906540343479409
