"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DUOX2",10.4415585179668,5.48990888947074,0.498168263796561,8.61136527802307,7.21955484428723e-18,9.72605302159022e-15
"DUOXA2",12.9895633496612,6.2423387446121,0.586766560099303,8.59343235878803,8.44091899724898e-18,1.04238315516861e-14
"EGF",0.149169334271212,3.25113629973519,0.557373601252804,3.68000259632833,0.000233231578963266,0.0214674457680537
"EIF5A2",0.58336636264668,3.54146412870603,0.472075418513336,4.95993656284792,7.0516203726795e-07,0.000141213462571267
"ELL2",1.74390052785652,2.25318153836993,0.221755879629553,4.74928349196103,2.0413861280739e-06,0.000312874544552052
"EMB",0.819966121893556,4.12131385065477,0.491339946851307,5.94560623327222,2.75435547056788e-09,9.71828421865368e-07
"ENTPD7",0.166546292308345,2.50867209006873,0.322921148525471,4.05260570899246,5.06503257454981e-05,0.0056013968449443
"EPB41L4A",0.698555464684773,2.45484784632733,0.254038706762422,4.93959311287499,7.82857543216686e-07,0.000148732896576001
"ERO1L",4.82175876443081,2.2536300112625,0.184436752505724,5.71269010621838,1.11204076931874e-08,3.58246351315966e-06
"F3",1.31057624306477,2.59363482023269,0.277419179214273,5.02357055550323,5.07195797490627e-07,0.000107373350328766
"FAIM2",0.38183626175053,3.98592929783726,0.70761884574884,3.93704791014863,8.24901423869153e-05,0.00873158157165499
"FAM118A",6.36816087943527,2.17417630697043,0.180406228571362,5.39990395389855,6.6676584697534e-08,1.66242942463004e-05
"FAM167B",0.296538688693189,2.56316584930046,0.393021996749473,3.46842126032297,0.000523525919556682,0.0397852851380024
"FAM26F",0.231602803163867,3.05100612386369,0.489328668748136,3.78274612153663,0.000155107597898441,0.0153235966217133
"FAM3B",4.37056932216796,-3.06398839947959,0.524075908189863,-3.55671453381197,0.000375521831394074,0.0312632473001617
"FN1",3.57413658011584,5.25457564855251,0.586595011209555,6.91205272985871,4.77690214731622e-12,2.52817546146711e-09
"FRMD3",1.47018276006761,2.55538150319908,0.367727912192014,3.6858270973223,0.000227961084781892,0.0211134707211428
"FSTL1",0.489813168157986,2.97032447829379,0.486094344251089,3.6419359723703,0.000270595383466678,0.0243027453793497
"FXYD5",4.26580392297933,4.05375704579173,0.367159054782538,7.77253620364059,7.69300069314896e-15,6.00013564588286e-12
"GALC",0.866158658542168,2.044774773352,0.241178213716891,3.50269935386306,0.000460568990863184,0.0364749922596865
"GBP1",1.53339437146827,2.08354054791282,0.259370587991813,3.40647933427482,0.00065806532151702,0.0471104830896653
"GBP4",0.720591151156152,2.35504863961678,0.31158420078399,3.70701927989454,0.000209712983174024,0.0196692196054169
"GJB3",1.96426026096948,2.69669409958809,0.309943164477726,4.82893082062356,1.37268082336327e-06,0.000233813300246211
"GLDN",0.799029247856692,4.52621012425388,0.598132470194299,5.56099240553414,2.68244871635385e-08,7.6444629860861e-06
"GLRA2",0.232716744211016,3.60239248099901,0.696289221752198,3.45027957628503,0.000560006275880006,0.0417021758907829
"GNA15",0.290846746179592,2.95109162484099,0.383420481733617,4.56702682371979,4.94690728156807e-06,0.000718708029466247
"HIST1H1E",0.419053236296586,2.37311595145247,0.324171192825549,3.61881616076779,0.00029595377926394,0.0257984650288961
"HLA-DMA",7.87870958241097,2.50016014339716,0.239351351825243,5.4320150418304,5.5721224426312e-08,1.5291348606917e-05
"HLA-DPA1",9.78706573615943,5.48692628822673,0.396430678953508,10.8138106252102,2.96108573231858e-27,1.09700823668073e-23
"HLA-DPB1",12.3901442523916,5.34664285095366,0.370075484851749,11.2048569026797,3.8597699261599e-29,2.85989652678818e-25
"HLA-DQA1",0.467808890331837,3.88049980358817,0.541433427639733,4.95074678944973,7.39292414171474e-07,0.000146074323808094
"HLA-DQB1",5.93841143192932,3.30723604932304,0.440541240180765,4.78328895714369,1.7244994001386e-06,0.000277775615333195
"HLA-DRA",46.5137510012938,3.25425096887074,0.390461103476009,5.26108990263855,1.43203988398243e-07,3.21536349102055e-05
"HLA-DRB1",38.4502862280747,2.69308281666171,0.30292585087604,4.92887223835081,8.27056345582445e-07,0.000153201849814828
"HMGCS2",69.9641498268426,-2.05715380998975,0.159805370317442,-5.36373595134553,8.15180450757945e-08,1.98035395078393e-05
"HOMER1",0.649396930313439,2.69915008273807,0.39604915726935,3.78526265041011,0.000153546322008638,0.0153235966217133
"HOXB13",8.62026167800575,3.65416528550442,0.379372670835094,6.46900916742944,9.86476121220485e-11,4.71567407753754e-08
"HOXD11",1.07778661826337,2.85240292941852,0.460034220226744,3.59191307247552,0.000328259354105003,0.0282818335376863
"IFI16",1.89279508849595,2.56205455216774,0.285284060064325,4.77438014539133,1.80261599028161e-06,0.000287236197419174
"IGHG1",4.31223237134466,6.75991032706982,0.656286740683025,8.47177000907163,2.41691982218802e-17,2.38775565633362e-14
"IGHG3",3.71707988749726,6.50063578867817,0.614014653334685,8.63275128678227,5.98935745328566e-18,8.87562881002402e-15
"IGHG4",2.57784401957301,6.09029598665913,0.703589241219167,6.95049852977471,3.6399759381667e-12,2.07464628568047e-09
"IGKC",8.39009492949897,3.46078840460166,0.3680204670589,6.14310509051072,8.09237040299799e-10,3.42630962862935e-07
"IGLC2",2.07362335821975,3.84503003359637,0.43218838219054,6.12008592223159,9.35249132176518e-10,3.80667993032181e-07
"IGLC3",1.57805752916376,2.62145793568733,0.346934070553567,4.097199025219,4.18179347144157e-05,0.00476692288102251
"IL1RN",0.642677736992618,3.50885324788658,0.327509130022258,7.04973704925317,1.79256211417681e-12,1.19727539856463e-09
"IL23A",0.562257284202181,3.90675001074102,0.715394823864928,3.78357505596389,0.000154591677059527,0.0153235966217133
"IRAK3",0.216561702273943,2.85529049331377,0.455601688760456,3.6331965709286,0.000279931593244202,0.024840157366981
"IRS1",0.821952157141842,3.24018815283792,0.423535457480651,4.81704215503876,1.45701915313827e-06,0.000242601874498383
"ITGAV",1.91048166189318,1.98211412359415,0.228657745139576,3.42045760626537,0.000625158786586733,0.0454128826393569
"JAK2",0.803027888792479,2.54050808212273,0.286781423952168,4.67431977862805,2.94929490392414e-06,0.000434532479365161
"KCTD12",1.73354403529006,3.47001898575326,0.457497106265687,4.96182151682281,6.98351536301304e-07,0.000141213462571267
"KDELR3",3.83100345217777,2.65289826943748,0.298790823236204,4.86259334775122,1.1585771057155e-06,0.000206854869031301
"KLK12",2.45939147223768,3.52065113233501,0.651907075555701,3.55978822649965,0.000371153977698887,0.0310741852854226
"LAPTM5",0.728496473586447,2.78218976644067,0.372627926192706,4.24603110831376,2.17590433727427e-05,0.00262553106561623
"LCN2",111.288259207514,4.21644335427294,0.283165618614545,10.6525762874448,1.69605062060956e-26,5.02675482936262e-23
"LINC00261",3.16178812723604,2.5813506905219,0.390349469894025,3.53875385278971,0.000402020531541193,0.0329145981044693
"LIX1L",0.52204814691863,3.21231217618402,0.468117730984649,4.29873094520749,1.71778848159426e-05,0.00220969202087198
"LPCAT1",4.02943755632427,3.44833589020757,0.323124612614569,6.95810780867207,3.44873269359357e-12,2.07464628568047e-09
"LYPD5",0.228286801415999,2.9578261031128,0.50788015022329,3.46110416471282,0.000537964612646499,0.0404675004812612
"LYPD6B",0.264161132383051,2.51600257880468,0.352205730032714,3.73645987724972,0.000186629212056482,0.0179588200874351
"LYZ",24.0707782654494,2.53398353295038,0.363836287269373,3.66643894418023,0.000245951608128448,0.02249849926454
"MAP3K5",0.93502626164523,2.30982327917845,0.24565011975102,4.51790245534306,6.24552423413645e-06,0.000881451653577791
"MAP3K6",1.28830440459921,2.45502996255931,0.277092713809627,4.52927810805434,5.9185553632744e-06,0.000850310424333771
"ME1",1.22750890772747,2.80292138723078,0.29693576964622,5.39820914516483,6.73093767985709e-08,1.66242942463004e-05
"MFSD4",2.73026759105411,2.27259078965994,0.30004698480118,3.57474277027203,0.000350572391548652,0.0296864701163399
"MMP7",1.46647977812928,5.61678194287659,1.24398654212039,3.55050620993707,0.00038449106484309,0.0318311345805014
"MT-TM",1.40158802981008,2.78068187262264,0.37445769929828,4.2212561674784,2.42944655536654e-05,0.00288015748031814
"MUC12",74.8026827292633,1.92247290876318,0.193973096645701,3.72460367574994,0.000195622306293561,0.0187027545610599
"MYEOV",2.21974821157225,2.85826472235067,0.278293689955558,5.9586860291927,2.54274083877672e-09,9.19045768044689e-07
"NFE2L3",1.1127785709487,2.66121362115525,0.281641980105117,5.18819538411812,2.12341751619588e-07,4.6965558466428e-05
"NOS2",5.65497459623319,2.95798174676535,0.366786759427549,4.79292586654181,1.64366373975318e-06,0.000270638366215583
"NPSR1",0.365593395931989,3.73109183188395,0.694122775805472,3.64646128913841,0.000265876509743597,0.0240245365725023
"NPTX2",1.06358734049642,2.58479137634126,0.40316939789078,3.43476311343553,0.000593072017522553,0.0435085852854788
